,Model,Label,location,energyscore,it
71,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.6916335318783,14
72,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.41696871188594,14
73,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.28667148561793,14
74,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.72913989974266,14
75,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.33001889715968,15
76,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.6912570563874,15
77,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.40890901284337,15
78,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.30191817886764,15
79,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.73492799575716,15
80,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.33331074555872,16
81,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.6936259580832,16
82,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.40668711344784,16
83,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.29075191480841,16
84,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.7177048518202,16
85,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.33106867632398,17
86,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.69579200072367,17
87,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.41123289897394,17
88,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.29081583629315,17
89,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.72748331985706,17
90,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.32910036092142,18
91,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.69716220901081,18
92,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.41496938533372,18
93,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.28179133651021,18
94,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.70914258149854,18
95,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.33150506559025,19
96,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.69517416047147,19
97,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.4111336427056,19
98,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.29531990919419,19
99,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.72120380062593,19
100,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.33212719333068,20
101,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.69992701758036,20
102,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.4134357248481,20
103,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.29119708364072,20
104,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.72080379574659,20
105,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.32943559550193,21
106,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.70098353373324,21
107,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.41623569847707,21
108,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.28999264494382,21
109,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.72511698052136,21
110,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.3300409351866,22
111,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.69751957463995,22
112,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.41261113493786,22
113,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.28160644511121,22
114,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.72028150519515,22
115,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.33424850817528,23
116,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.69822433876836,23
117,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.40636478229752,23
