,Model,Label,location,energyscore,it
141,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.438460714826235,23
142,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.041964459511277,23
143,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.599134432623167,23
144,MOBS_NEU-GLEAM_FLU,Scenario A,US,22.28421374117543,24
145,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.73343715060659,24
146,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.05857834294529,24
147,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.27458375636871,24
148,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.433602983303526,24
149,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.3926280648349,24
150,MOBS_NEU-GLEAM_FLU,Scenario A,US,22.19000125639425,25
151,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.732372579417113,25
152,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.71952524070539,25
153,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.54147089292102,25
154,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.074129678583546,25
155,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.248082044123315,25
156,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.839039204595753,26
157,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.1443047814146,26
158,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.74966015851941,26
159,MOBS_NEU-GLEAM_FLU,Scenario D,US,24.918770973693995,26
160,MOBS_NEU-GLEAM_FLU,Scenario E,US,28.12170355029076,26
161,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.862395317092734,26
162,MOBS_NEU-GLEAM_FLU,Scenario A,US,20.580526140747555,27
163,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.80601130705305,27
164,MOBS_NEU-GLEAM_FLU,Scenario C,US,24.403936853871347,27
165,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.783742060227564,27
166,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.168222817225345,27
167,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.973595998807852,27
168,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.94159685779981,28
169,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.36301338921559,28
170,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.287767493101352,28
171,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.69419856762638,28
172,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.868626981640713,28
173,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.38638363041858,28
174,MOBS_NEU-GLEAM_FLU,Scenario A,US,22.0242807051152,29
175,MOBS_NEU-GLEAM_FLU,Scenario B,US,22.055975911367746,29
176,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.532998570011625,29
177,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.443689121720986,29
178,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.144955370658504,29
179,MOBS_NEU-GLEAM_FLU,Scenario F,US,27.297020587968372,29
180,MOBS_NEU-GLEAM_FLU,Scenario A,US,22.03777091323196,30
181,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.75676290421428,30
182,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.398419158076823,30
183,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.540826313283613,30
184,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.87685986265702,30
185,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.816969461989082,30
186,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.68457430056976,31
187,MOBS_NEU-GLEAM_FLU,Scenario B,US,20.93153937175416,31
188,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.597569675113675,31
189,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.436923059600907,31
190,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.75785933877818,31
191,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.836241972425036,31
192,MOBS_NEU-GLEAM_FLU,Scenario A,US,20.71967085460239,32
193,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.78249214928437,32
194,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.03392450673865,32
195,MOBS_NEU-GLEAM_FLU,Scenario D,US,24.124962839798798,32
196,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.68533538034084,32
197,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.068623034350267,32
198,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.398486225198752,33
199,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.475007434372436,33
200,MOBS_NEU-GLEAM_FLU,Scenario C,US,24.568276949160964,33
201,MOBS_NEU-GLEAM_FLU,Scenario D,US,24.217894064919818,33
202,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.383458558136176,33
203,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.616676677685614,33
204,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.102355461797643,34
205,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.50913237107994,34
206,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.123405982032512,34
207,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.91423601628705,34
208,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.54270353609423,34
209,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.746678409762215,34
210,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.37999447694292,35
211,MOBS_NEU-GLEAM_FLU,Scenario B,US,20.881203684492927,35
212,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.44171344080453,35
213,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.42059509464578,35
214,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.509684061554637,35
215,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.810860731925942,35
216,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.636613805091176,36
217,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.13207986166527,36
218,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.257654304329996,36
219,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.637800517555487,36
220,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.836767908778224,36
221,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.037947179621217,36
222,MOBS_NEU-GLEAM_FLU,Scenario A,US,22.128360662940036,37
223,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.331598358241763,37
224,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.25869811941618,37
225,MOBS_NEU-GLEAM_FLU,Scenario D,US,24.108331550638972,37
226,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.913574033192077,37
227,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.677768296006676,37
228,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.787432764349692,38
229,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.647432036480716,38
230,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.15251108389742,38
231,MOBS_NEU-GLEAM_FLU,Scenario D,US,24.08008524025783,38
232,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.831466670800463,38
233,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.439334945816995,38
234,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.59953656231676,39
235,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.702806860293933,39
236,MOBS_NEU-GLEAM_FLU,Scenario C,US,26.010009270257566,39
237,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.865261707759856,39
238,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.518949701975878,39
239,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.251357035549955,39
240,MOBS_NEU-GLEAM_FLU,Scenario A,US,22.278573793594102,40
241,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.490478832138717,40
242,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.07259454993565,40
243,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.687431787674036,40
244,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.72025135629673,40
245,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.90818361561135,40
246,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.874364857319247,41
247,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.94228304787704,41
248,MOBS_NEU-GLEAM_FLU,Scenario C,US,24.91982355844053,41
249,MOBS_NEU-GLEAM_FLU,Scenario D,US,24.736937996860497,41
250,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.198333986077465,41
251,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.767570999984763,41
252,MOBS_NEU-GLEAM_FLU,Scenario A,US,22.07568010846333,42
253,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.42305577591004,42
254,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.48611430163829,42
255,MOBS_NEU-GLEAM_FLU,Scenario D,US,24.28131283242671,42
256,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.623533080446006,42
257,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.381763239358936,42
