,Model,Label,location,energyscore,it
180,MOBS_NEU-GLEAM_FLU,Scenario A,US,0.8673960906809166,30
181,MOBS_NEU-GLEAM_FLU,Scenario B,US,1.0051317402845863,30
182,MOBS_NEU-GLEAM_FLU,Scenario C,US,0.8424789017537853,30
183,MOBS_NEU-GLEAM_FLU,Scenario D,US,0.9173785901520383,30
184,MOBS_NEU-GLEAM_FLU,Scenario E,US,0.8570686494492272,30
185,MOBS_NEU-GLEAM_FLU,Scenario F,US,0.816133903861849,30
186,MOBS_NEU-GLEAM_FLU,Scenario A,US,0.8677927599672027,31
187,MOBS_NEU-GLEAM_FLU,Scenario B,US,1.0043995491177822,31
188,MOBS_NEU-GLEAM_FLU,Scenario C,US,0.8428912297872043,31
189,MOBS_NEU-GLEAM_FLU,Scenario D,US,0.9174205152489406,31
190,MOBS_NEU-GLEAM_FLU,Scenario E,US,0.8570792411668466,31
191,MOBS_NEU-GLEAM_FLU,Scenario F,US,0.8159324093385271,31
192,MOBS_NEU-GLEAM_FLU,Scenario A,US,0.867339247919487,32
193,MOBS_NEU-GLEAM_FLU,Scenario B,US,1.0046345356947999,32
194,MOBS_NEU-GLEAM_FLU,Scenario C,US,0.8426024725316871,32
195,MOBS_NEU-GLEAM_FLU,Scenario D,US,0.9172892846234509,32
196,MOBS_NEU-GLEAM_FLU,Scenario E,US,0.8568725971274741,32
197,MOBS_NEU-GLEAM_FLU,Scenario F,US,0.8158339534579807,32
198,MOBS_NEU-GLEAM_FLU,Scenario A,US,0.8674488120124649,33
199,MOBS_NEU-GLEAM_FLU,Scenario B,US,1.0047287592760328,33
200,MOBS_NEU-GLEAM_FLU,Scenario C,US,0.84287623471352,33
201,MOBS_NEU-GLEAM_FLU,Scenario D,US,0.917175474041441,33
202,MOBS_NEU-GLEAM_FLU,Scenario E,US,0.8577685289210526,33
203,MOBS_NEU-GLEAM_FLU,Scenario F,US,0.8160922466040789,33
204,MOBS_NEU-GLEAM_FLU,Scenario A,US,0.8673830324227743,34
205,MOBS_NEU-GLEAM_FLU,Scenario B,US,1.005484360731067,34
206,MOBS_NEU-GLEAM_FLU,Scenario C,US,0.8427951443381774,34
207,MOBS_NEU-GLEAM_FLU,Scenario D,US,0.9177794275957815,34
208,MOBS_NEU-GLEAM_FLU,Scenario E,US,0.8566450635590224,34
209,MOBS_NEU-GLEAM_FLU,Scenario F,US,0.81620050232331,34
210,MOBS_NEU-GLEAM_FLU,Scenario A,US,0.8676963055991169,35
211,MOBS_NEU-GLEAM_FLU,Scenario B,US,1.0049268285446848,35
212,MOBS_NEU-GLEAM_FLU,Scenario C,US,0.8426769099693607,35
213,MOBS_NEU-GLEAM_FLU,Scenario D,US,0.9172801568231082,35
214,MOBS_NEU-GLEAM_FLU,Scenario E,US,0.8571976886893985,35
215,MOBS_NEU-GLEAM_FLU,Scenario F,US,0.8162917832147389,35
216,MOBS_NEU-GLEAM_FLU,Scenario A,US,0.8670699782592506,36
217,MOBS_NEU-GLEAM_FLU,Scenario B,US,1.00497984757766,36
218,MOBS_NEU-GLEAM_FLU,Scenario C,US,0.8432215242389736,36
219,MOBS_NEU-GLEAM_FLU,Scenario D,US,0.9178974691775533,36
220,MOBS_NEU-GLEAM_FLU,Scenario E,US,0.8577141633532248,36
221,MOBS_NEU-GLEAM_FLU,Scenario F,US,0.8165269428801823,36
222,MOBS_NEU-GLEAM_FLU,Scenario A,US,0.8676818046956438,37
223,MOBS_NEU-GLEAM_FLU,Scenario B,US,1.0049292307073956,37
224,MOBS_NEU-GLEAM_FLU,Scenario C,US,0.8429418566769754,37
225,MOBS_NEU-GLEAM_FLU,Scenario D,US,0.9174641819195186,37
226,MOBS_NEU-GLEAM_FLU,Scenario E,US,0.8569113852007604,37
227,MOBS_NEU-GLEAM_FLU,Scenario F,US,0.815984662657451,37
228,MOBS_NEU-GLEAM_FLU,Scenario A,US,0.8677218324867482,38
229,MOBS_NEU-GLEAM_FLU,Scenario B,US,1.0048067692450857,38
230,MOBS_NEU-GLEAM_FLU,Scenario C,US,0.8427927907821051,38
231,MOBS_NEU-GLEAM_FLU,Scenario D,US,0.9174535248240271,38
232,MOBS_NEU-GLEAM_FLU,Scenario E,US,0.856401035310322,38
233,MOBS_NEU-GLEAM_FLU,Scenario F,US,0.8162328685264008,38
234,MOBS_NEU-GLEAM_FLU,Scenario A,US,0.867370272055968,39
235,MOBS_NEU-GLEAM_FLU,Scenario B,US,1.0049337208188796,39
236,MOBS_NEU-GLEAM_FLU,Scenario C,US,0.8433812634027916,39
237,MOBS_NEU-GLEAM_FLU,Scenario D,US,0.9173287392750775,39
238,MOBS_NEU-GLEAM_FLU,Scenario E,US,0.857432476227227,39
239,MOBS_NEU-GLEAM_FLU,Scenario F,US,0.816381290565445,39
240,MOBS_NEU-GLEAM_FLU,Scenario A,US,0.8681612907162899,40
241,MOBS_NEU-GLEAM_FLU,Scenario B,US,1.004899965113341,40
242,MOBS_NEU-GLEAM_FLU,Scenario C,US,0.8424793069707143,40
243,MOBS_NEU-GLEAM_FLU,Scenario D,US,0.9172959934950213,40
244,MOBS_NEU-GLEAM_FLU,Scenario E,US,0.8569421662493778,40
245,MOBS_NEU-GLEAM_FLU,Scenario F,US,0.8166178094361015,40
246,MOBS_NEU-GLEAM_FLU,Scenario A,US,0.8678491926282644,41
247,MOBS_NEU-GLEAM_FLU,Scenario B,US,1.0048276752000824,41
248,MOBS_NEU-GLEAM_FLU,Scenario C,US,0.8425133248898669,41
249,MOBS_NEU-GLEAM_FLU,Scenario D,US,0.9176478727472082,41
250,MOBS_NEU-GLEAM_FLU,Scenario E,US,0.8574992225719078,41
251,MOBS_NEU-GLEAM_FLU,Scenario F,US,0.8162526942293343,41
252,MOBS_NEU-GLEAM_FLU,Scenario A,US,0.8672118354020943,42
253,MOBS_NEU-GLEAM_FLU,Scenario B,US,1.0050960995207805,42
254,MOBS_NEU-GLEAM_FLU,Scenario C,US,0.8423407304447773,42
255,MOBS_NEU-GLEAM_FLU,Scenario D,US,0.9170820986882583,42
256,MOBS_NEU-GLEAM_FLU,Scenario E,US,0.8572575212816097,42
257,MOBS_NEU-GLEAM_FLU,Scenario F,US,0.8164842248707445,42
258,MOBS_NEU-GLEAM_FLU,Scenario A,US,0.8677984705845676,43
259,MOBS_NEU-GLEAM_FLU,Scenario B,US,1.004909691128524,43
260,MOBS_NEU-GLEAM_FLU,Scenario C,US,0.8428874909522867,43
261,MOBS_NEU-GLEAM_FLU,Scenario D,US,0.9176206218385312,43
262,MOBS_NEU-GLEAM_FLU,Scenario E,US,0.8571093658110118,43
263,MOBS_NEU-GLEAM_FLU,Scenario F,US,0.8155899812957631,43
264,MOBS_NEU-GLEAM_FLU,Scenario A,US,0.8672011455885871,44
265,MOBS_NEU-GLEAM_FLU,Scenario B,US,1.0046599087323018,44
266,MOBS_NEU-GLEAM_FLU,Scenario C,US,0.8427175901873737,44
267,MOBS_NEU-GLEAM_FLU,Scenario D,US,0.9181163086969615,44
268,MOBS_NEU-GLEAM_FLU,Scenario E,US,0.8569529805520009,44
269,MOBS_NEU-GLEAM_FLU,Scenario F,US,0.8164825468385912,44
270,MOBS_NEU-GLEAM_FLU,Scenario A,US,0.8678010693207387,45
271,MOBS_NEU-GLEAM_FLU,Scenario B,US,1.0049094745051164,45
272,MOBS_NEU-GLEAM_FLU,Scenario C,US,0.842590859449987,45
273,MOBS_NEU-GLEAM_FLU,Scenario D,US,0.917923121087515,45
274,MOBS_NEU-GLEAM_FLU,Scenario E,US,0.8571855601380384,45
275,MOBS_NEU-GLEAM_FLU,Scenario F,US,0.8162767831007064,45
276,MOBS_NEU-GLEAM_FLU,Scenario A,US,0.8677436110634034,46
277,MOBS_NEU-GLEAM_FLU,Scenario B,US,1.0043828731712752,46
278,MOBS_NEU-GLEAM_FLU,Scenario C,US,0.8427174691246693,46
279,MOBS_NEU-GLEAM_FLU,Scenario D,US,0.9174555793264626,46
280,MOBS_NEU-GLEAM_FLU,Scenario E,US,0.8569966018562123,46
281,MOBS_NEU-GLEAM_FLU,Scenario F,US,0.8164516398133025,46
